"N" "phiv" "PrEP1" "PrEP2" "p1" "p2" "model" "eprob" "pow" "nb" "rprob" "hiv_given_prep_g" "hiv_given_prep_h" "hiv_given_prep_j" "hiv_given_prep_k" "hiv_given_no_prep_g" "hiv_given_no_prep_h" "hiv_given_no_prep_j" "hiv_given_no_prep_k" "p_prep_g" "p_prep_h" "p_prep_i" "p_prep_k" "p_noprep_g" "p_noprep_h" "p_noprep_i" "p_noprep_k" "Y^control" "Y^random" "Y^additive" "Y^regenerated" "RD_random" "RD_additive" "RD_regenerated" "Number of Components g" "Largest Component Size g" "Avg. Betweenness g" "Density g" "Degree Centralization g" "Avg. Geodesic Distance g" "Diameter g" "Transitivity g" "Proportion of nodes in 2-cores g" "Degree Assortativity g" "Number of Components k" "Largest Component Size k" "Avg. Betweenness k" "Density k" "Degree Centralization k" "Avg. Geodesic Distance k" "Diameter k" "Transitivity k" "Proportion of nodes in 2-cores k" "Degree Assortativity k" "nsim"
"1" "50" "0.1" "0.2" "0.4" "0.4" "0.8" "BA" "0.06" "1" "5" "0.05" 0.622222222222222 0.4 0.488888888888889 0.444444444444444 0.122222222222222 0.133333333333333 0.103703703703704 0.103703703703704 0.2 0.4 0.4 0.4 0.8 0.6 0.6 0.6 0.222222222222222 0.24 0.257777777777778 0.24 0.0177777777777778 0.0355555555555556 0.0177777777777778 1 50 88.84 0.04 0.164081632653061 4.62612244897959 9 0 0 -0.225273498548783 1 50 90.68 0.04 0.123265306122449 4.70122448979592 9 0 0 -0.284689586940391 200
"2" "50" "0.1" "0.2" "0.4" "0.4" "0.8" "BA" "0.06" "1" "5" "0.05" 0.355555555555556 0.133333333333333 0.266666666666667 0.488888888888889 0.0555555555555556 0.0888888888888889 0.0444444444444445 0.118518518518519 0.2 0.4 0.4 0.4 0.8 0.6 0.6 0.6 0.115555555555556 0.106666666666667 0.133333333333333 0.266666666666667 -0.00888888888888886 0.0177777777777778 0.151111111111111 1 50 95 0.04 0.102857142857143 4.87755102040816 10 0 0 -0.231861404194347 1 50 85.16 0.04 0.164081632653061 4.47591836734694 9 0 0 -0.189996100930207 200
"3" "50" "0.1" "0.2" "0.4" "0.4" "0.8" "BA" "0.06" "1" "5" "0.05" 0.355555555555556 0.311111111111111 0.4 0.4 0.133333333333333 0.133333333333333 0.103703703703704 0.148148148148148 0.2 0.4 0.4 0.4 0.8 0.6 0.6 0.6 0.177777777777778 0.204444444444444 0.222222222222222 0.248888888888889 0.0266666666666666 0.0444444444444445 0.0711111111111111 1 50 96.24 0.04 0.102857142857143 4.92816326530612 11 0 0 -0.158019121280481 1 50 72.48 0.04 0.204897959183673 3.95836734693878 8 0 0 -0.183246073298429 200
"4" "50" "0.1" "0.2" "0.4" "0.4" "0.8" "BA" "0.06" "1" "5" "0.05" 0.622222222222222 0.266666666666667 0.444444444444444 0.577777777777778 0.111111111111111 0.162962962962963 0.103703703703704 0.118518518518519 0.2 0.4 0.4 0.4 0.8 0.6 0.6 0.6 0.213333333333333 0.204444444444444 0.24 0.302222222222222 -0.00888888888888886 0.0266666666666667 0.0888888888888889 1 50 89.26 0.04 0.164081632653061 4.64326530612245 10 0 0 -0.229919678714859 1 50 76.2 0.04 0.143673469387755 4.11020408163265 8 0 0 -0.163074159609956 200
"5" "50" "0.1" "0.2" "0.4" "0.4" "0.8" "BA" "0.06" "1" "5" "0.05" 0.355555555555556 0.311111111111111 0.311111111111111 0.444444444444444 0.1 0.0888888888888889 0.0888888888888889 0.0740740740740741 0.2 0.4 0.4 0.4 0.8 0.6 0.6 0.6 0.151111111111111 0.177777777777778 0.177777777777778 0.222222222222222 0.0266666666666667 0.0266666666666667 0.0711111111111111 1 50 90.92 0.04 0.123265306122449 4.71102040816327 10 0 0 -0.383693648399531 1 50 68.48 0.04 0.204897959183673 3.79510204081633 8 0 0 -0.166550615073444 200
"6" "50" "0.1" "0.2" "0.4" "0.4" "0.8" "BA" "0.06" "1" "5" "0.05" 0.622222222222222 0.266666666666667 0.444444444444444 0.355555555555556 0.122222222222222 0.177777777777778 0.118518518518519 0.103703703703704 0.2 0.4 0.4 0.4 0.8 0.6 0.6 0.6 0.222222222222222 0.213333333333333 0.248888888888889 0.204444444444444 -0.00888888888888889 0.0266666666666666 -0.0177777777777778 1 50 84.94 0.04 0.164081632653061 4.4669387755102 9 0 0 -0.460216960027015 1 50 82.84 0.04 0.102857142857143 4.38122448979592 9 0 0 -0.228412256267409 200
"7" "50" "0.1" "0.2" "0.4" "0.4" "0.8" "BA" "0.06" "1" "5" "0.05" 0.444444444444444 0.222222222222222 0.4 0.4 0.1 0.133333333333333 0.0740740740740741 0.118518518518519 0.2 0.4 0.4 0.4 0.8 0.6 0.6 0.6 0.168888888888889 0.168888888888889 0.204444444444444 0.231111111111111 -2.77555756156289e-17 0.0355555555555556 0.0622222222222222 1 50 96.82 0.04 0.0824489795918367 4.95183673469388 11 0 0 -0.178497139885595 1 50 100.26 0.04 0.143673469387755 5.09224489795918 10 0 0 -0.370193835398792 200
"8" "50" "0.1" "0.2" "0.4" "0.4" "0.8" "BA" "0.06" "1" "5" "0.05" 0.444444444444444 0.222222222222222 0.355555555555556 0.266666666666667 0.0777777777777778 0.103703703703704 0.0592592592592593 0.0740740740740741 0.2 0.4 0.4 0.4 0.8 0.6 0.6 0.6 0.151111111111111 0.151111111111111 0.177777777777778 0.151111111111111 0 0.0266666666666667 2.77555756156289e-17 1 50 87.76 0.04 0.102857142857143 4.58204081632653 10 0 0 -0.220657276995305 1 50 104.5 0.04 0.102857142857143 5.26530612244898 11 0 0 -0.35820895522388 200
"9" "50" "0.1" "0.2" "0.4" "0.4" "0.8" "BA" "0.06" "1" "5" "0.05" 0.533333333333333 0.222222222222222 0.4 0.444444444444444 0.111111111111111 0.162962962962963 0.103703703703704 0.0740740740740741 0.2 0.4 0.4 0.4 0.8 0.6 0.6 0.6 0.195555555555556 0.186666666666667 0.222222222222222 0.222222222222222 -0.00888888888888892 0.0266666666666667 0.0266666666666666 1 50 81.7 0.04 0.143673469387755 4.33469387755102 10 0 0 -0.0125684324157608 1 50 79.14 0.04 0.143673469387755 4.23020408163265 8 0 0 -0.299035965888024 200
"10" "50" "0.1" "0.2" "0.4" "0.4" "0.8" "BA" "0.06" "1" "5" "0.05" 0.711111111111111 0.4 0.488888888888889 0.444444444444444 0.155555555555556 0.192592592592593 0.162962962962963 0.0888888888888889 0.2 0.4 0.4 0.4 0.8 0.6 0.6 0.6 0.266666666666667 0.275555555555556 0.293333333333333 0.231111111111111 0.00888888888888889 0.0266666666666667 -0.0355555555555555 1 50 67.84 0.04 0.22530612244898 3.76897959183673 7 0 0 -0.214545454545454 1 50 90.44 0.04 0.102857142857143 4.69142857142857 10 0 0 -0.178922399186717 200
"11" "50" "0.1" "0.2" "0.4" "0.4" "0.8" "BA" "0.06" "1" "5" "0.05" 0.622222222222222 0.444444444444444 0.666666666666667 0.577777777777778 0.188888888888889 0.207407407407407 0.133333333333333 0.118518518518519 0.2 0.4 0.4 0.4 0.8 0.6 0.6 0.6 0.275555555555556 0.302222222222222 0.346666666666667 0.302222222222222 0.0266666666666666 0.0711111111111111 0.0266666666666667 1 50 81.78 0.04 0.184489795918367 4.33795918367347 9 0 0 -0.332911015054405 1 50 68.74 0.04 0.245714285714286 3.80571428571429 8 0 0 -0.203817549676498 200
"12" "50" "0.1" "0.2" "0.4" "0.4" "0.8" "BA" "0.06" "1" "5" "0.05" 0.533333333333333 0.355555555555556 0.488888888888889 0.266666666666667 0.166666666666667 0.192592592592593 0.148148148148148 0.103703703703704 0.2 0.4 0.4 0.4 0.8 0.6 0.6 0.6 0.24 0.257777777777778 0.284444444444444 0.168888888888889 0.0177777777777778 0.0444444444444445 -0.0711111111111111 1 50 80.46 0.04 0.143673469387755 4.28408163265306 9 0 0 -0.237909628988018 1 50 82.38 0.04 0.123265306122449 4.36244897959184 9 0 0 -0.255374682327083 200
"13" "50" "0.1" "0.2" "0.4" "0.4" "0.8" "BA" "0.06" "1" "5" "0.05" 0.622222222222222 0.266666666666667 0.488888888888889 0.444444444444444 0.122222222222222 0.177777777777778 0.103703703703704 0.207407407407407 0.2 0.4 0.4 0.4 0.8 0.6 0.6 0.6 0.222222222222222 0.213333333333333 0.257777777777778 0.302222222222222 -0.00888888888888889 0.0355555555555556 0.08 1 50 84.68 0.04 0.184489795918367 4.45632653061224 10 0 0 -0.233140655105973 1 50 86.64 0.04 0.204897959183673 4.53632653061224 10 0 0 -0.474599668691331 200
"14" "50" "0.1" "0.2" "0.4" "0.4" "0.8" "BA" "0.06" "1" "5" "0.05" 0.711111111111111 0.444444444444444 0.622222222222222 0.533333333333333 0.144444444444444 0.162962962962963 0.103703703703704 0.0888888888888889 0.2 0.4 0.4 0.4 0.8 0.6 0.6 0.6 0.257777777777778 0.275555555555556 0.311111111111111 0.266666666666667 0.0177777777777778 0.0533333333333333 0.00888888888888895 1 50 88.6 0.04 0.143673469387755 4.61632653061224 9 0 0 -0.210629792253752 1 50 80.06 0.04 0.143673469387755 4.26775510204082 9 0 0 -0.16567838486517 200
"15" "50" "0.1" "0.2" "0.4" "0.4" "0.8" "BA" "0.06" "1" "5" "0.05" 0.533333333333333 0.266666666666667 0.488888888888889 0.533333333333333 0.1 0.133333333333333 0.0592592592592593 0.0592592592592593 0.2 0.4 0.4 0.4 0.8 0.6 0.6 0.6 0.186666666666667 0.186666666666667 0.231111111111111 0.248888888888889 0 0.0444444444444445 0.0622222222222222 1 50 78.24 0.04 0.204897959183673 4.1934693877551 9 0 0 -0.230771955928721 1 50 77.96 0.04 0.204897959183673 4.18204081632653 9 0 0 -0.145945945945946 200
"16" "50" "0.1" "0.2" "0.4" "0.4" "0.8" "BA" "0.06" "1" "5" "0.05" 0.355555555555556 0.444444444444444 0.311111111111111 0.533333333333333 0.2 0.177777777777778 0.222222222222222 0.177777777777778 0.2 0.4 0.4 0.4 0.8 0.6 0.6 0.6 0.231111111111111 0.284444444444444 0.257777777777778 0.32 0.0533333333333333 0.0266666666666666 0.0888888888888889 1 50 81.2 0.04 0.204897959183673 4.31428571428571 8 0 0 -0.282547980521341 1 50 75.96 0.04 0.164081632653061 4.10040816326531 9 0 0 -0.107300053676865 200
"17" "50" "0.1" "0.2" "0.4" "0.4" "0.8" "BA" "0.06" "1" "5" "0.05" 0.622222222222222 0.355555555555556 0.533333333333333 0.577777777777778 0.0888888888888889 0.103703703703704 0.0444444444444445 0.103703703703704 0.2 0.4 0.4 0.4 0.8 0.6 0.6 0.6 0.195555555555556 0.204444444444444 0.24 0.293333333333333 0.00888888888888889 0.0444444444444445 0.0977777777777778 1 50 104.5 0.04 0.0824489795918367 5.26530612244898 10 0 0 -0.129707849348821 1 50 87.18 0.04 0.143673469387755 4.55836734693878 9 0 0 -0.317204301075269 200
"18" "50" "0.1" "0.2" "0.4" "0.4" "0.8" "BA" "0.06" "1" "5" "0.05" 0.355555555555556 0.177777777777778 0.266666666666667 0.488888888888889 0.0888888888888889 0.118518518518519 0.0888888888888889 0.133333333333333 0.2 0.4 0.4 0.4 0.8 0.6 0.6 0.6 0.142222222222222 0.142222222222222 0.16 0.275555555555556 0 0.0177777777777778 0.133333333333333 1 50 79.88 0.04 0.184489795918367 4.26040816326531 9 0 0 -0.412267736486486 1 50 81.3 0.04 0.184489795918367 4.31836734693878 9 0 0 -0.291521785790942 200
"19" "50" "0.1" "0.2" "0.4" "0.4" "0.8" "BA" "0.06" "1" "5" "0.05" 0.711111111111111 0.266666666666667 0.533333333333333 0.355555555555556 0.111111111111111 0.177777777777778 0.0888888888888889 0.118518518518519 0.2 0.4 0.4 0.4 0.8 0.6 0.6 0.6 0.231111111111111 0.213333333333333 0.266666666666667 0.213333333333333 -0.0177777777777777 0.0355555555555556 -0.0177777777777778 1 50 69.58 0.04 0.22530612244898 3.84 8 0 0 -0.125102253815125 1 50 92.58 0.04 0.102857142857143 4.77877551020408 10 0 0 -0.415847482871612 200
"20" "50" "0.1" "0.2" "0.4" "0.4" "0.8" "BA" "0.06" "1" "5" "0.05" 0.355555555555556 0.355555555555556 0.4 0.4 0.122222222222222 0.103703703703704 0.0888888888888889 0.0296296296296296 0.2 0.4 0.4 0.4 0.8 0.6 0.6 0.6 0.168888888888889 0.204444444444444 0.213333333333333 0.177777777777778 0.0355555555555555 0.0444444444444445 0.00888888888888889 1 50 76.2 0.04 0.22530612244898 4.11020408163265 9 0 0 -0.207653075761461 1 50 73.02 0.04 0.184489795918367 3.98040816326531 8 0 0 -0.252316145933167 200
